username,score,percentile
zxuan13,1.63,2.559970411074712
Leban,1.64,2.5811053577089718
antonchan,1.64,2.5811053577089718
bleep,1.64,2.5811053577089718
shiyokepi,1.64,2.5811053577089718
shimi002,1.65,2.594314699355384
Lamelita11,1.67,2.6022403043432316
UltimateCrimson,1.67,2.6022403043432316
FIRENIGHT115,1.68,2.615449645989644
playlist,1.68,2.615449645989644
stonks7903,1.68,2.615449645989644
CruelDeath,1.69,2.628658987636056
MartialNumber1,1.69,2.628658987636056
Daffy,1.7,2.639226460953186
Lacerate,1.7,2.639226460953186
0181sam,1.71,2.6577195392581636
LordBassHead,1.71,2.6577195392581636
TheJohn96,1.71,2.6577195392581636
muds,1.71,2.6577195392581636
xms,1.71,2.6577195392581636
HBar,1.72,2.689421959209553
Kingjames,1.72,2.689421959209553
MitsukeZ,1.72,2.689421959209553
NeteroxNTX,1.72,2.689421959209553
TheBonkumiru,1.72,2.689421959209553
ThzeTerminator,1.72,2.689421959209553
iotg9,1.72,2.689421959209553
151010,1.74,2.7264081158195075
Hexafone,1.74,2.7264081158195075
KingSpid3y,1.74,2.7264081158195075
S0URMAY0,1.74,2.7264081158195075
Speedplayer178,1.74,2.7264081158195075
dreamyrobot,1.74,2.7264081158195075
mikuloo,1.74,2.7264081158195075
hakryx,1.75,2.7475430624537673
KonataChryzolite,1.76,2.7607524041001796
Sartec,1.76,2.7607524041001796
Sketchinat3r,1.76,2.7607524041001796
hata,1.76,2.7607524041001796
AlbertoFujimori,1.77,2.7818873507344395
MyonMyon1,1.77,2.7818873507344395
SlipperySushi3,1.77,2.7818873507344395
poggers,1.77,2.7818873507344395
MrChris,1.78,2.8135897706858293
Rake,1.78,2.8135897706858293
SatNizen,1.78,2.8135897706858293
TheToffeeApple,1.78,2.8135897706858293
mastermax2,1.78,2.8135897706858293
minusCyan,1.78,2.8135897706858293
schguki,1.78,2.8135897706858293
sswysh,1.78,2.8135897706858293
7800,1.79,2.840008453978654
Nraappa,1.79,2.840008453978654
