username,score,percentile
Mussukka,0.45,2.0113119780103608
Ju88,0.46,2.024526905592557
SlipperySushi3,0.46,2.024526905592557
notredwan,0.46,2.024526905592557
Liz93,0.47,2.037741833174754
Tuffiii,0.47,2.037741833174754
Flaust,0.48,2.0615287028227085
Paradoxenon,0.48,2.0615287028227085
Roti,0.48,2.0615287028227085
ShiroPeDeFresa,0.48,2.0615287028227085
Skunky,0.48,2.0615287028227085
ajsan,0.48,2.0615287028227085
norne3762,0.48,2.0615287028227085
Joast,0.49,2.0879585579871023
Poo,0.49,2.0879585579871023
ShadowHawk37,0.49,2.0879585579871023
Bane,0.5,2.1038164710857385
XisK,0.5,2.1038164710857385
okay,0.5,2.1038164710857385
1hrphoto,0.51,2.1381752827994505
Grace,0.51,2.1381752827994505
Isac,0.51,2.1381752827994505
Remokc,0.51,2.1381752827994505
Soulzplays,0.51,2.1381752827994505
Staffordson,0.51,2.1381752827994505
blackartgod,0.51,2.1381752827994505
cryptiss,0.51,2.1381752827994505
koalqh,0.51,2.1381752827994505
oagNwoeMnoC625,0.51,2.1381752827994505
MasksHideAll,0.52,2.167248123480283
BeyondLucidity,0.53,2.1725340945131624
Misk,0.54,2.18310603657892
Sythcide,0.54,2.18310603657892
pankubix,0.54,2.18310603657892
AgentQPK,0.55,2.206892906226874
GundhamTanaka,0.55,2.206892906226874
grimdeed,0.55,2.206892906226874
mochiricecake,0.55,2.206892906226874
sswysh,0.55,2.206892906226874
swag100,0.55,2.206892906226874
FreddyDePro,0.56,2.2333227613912676
Lux,0.56,2.2333227613912676
YoannDu673,0.56,2.2333227613912676
verak05a,0.56,2.2333227613912676
DROID,0.57,2.2544666455227826
ICD,0.57,2.2544666455227826
KhanSimeoni,0.57,2.2544666455227826
Lamelita11,0.57,2.2544666455227826
HelloFreiends,0.58,2.2756105296542977
asangoyo3964,0.58,2.2756105296542977
virtuality,0.58,2.2756105296542977
xehpnetta,0.58,2.2756105296542977
4203lemeht,0.59,2.3099693413680096
CrownCloneXVI,0.59,2.3099693413680096
GoGoSunshine,0.59,2.3099693413680096
KeySolo,0.59,2.3099693413680096
Luzian,0.59,2.3099693413680096
PepsiKid,0.59,2.3099693413680096
YohaneFGC,0.59,2.3099693413680096
bunoyarc,0.59,2.3099693413680096
kaiten619,0.59,2.3099693413680096
Aozanaki,0.6,2.357543080663918
CottageFairy,0.6,2.357543080663918
Daemon,0.6,2.357543080663918
Luminance,0.6,2.357543080663918
MeWirerle,0.6,2.357543080663918
MintyLxmon,0.6,2.357543080663918
SisterA,0.6,2.357543080663918
foros06,0.6,2.357543080663918
ten,0.6,2.357543080663918
Nekocandy,0.62,2.3945448778940692
Pocin,0.62,2.3945448778940692
Wasted,0.62,2.3945448778940692
dreamyrobot,0.62,2.3945448778940692
theog05,0.62,2.3945448778940692
Caesure,0.63,2.423617718574902
Mimik,0.63,2.423617718574902
PanjengG,0.63,2.423617718574902
ThighOverlord,0.63,2.423617718574902
fyaah,0.63,2.423617718574902
wrinkle,0.63,2.423617718574902
